"date";"precipitation_mm_d";"discharge_m3_d";"temperature";"snow_depth_m";"swe_jonas"
"2010-09-13";0;2868;12.3;0;0
"2010-09-14";5;2866;12.8;0;0
"2010-09-15";0;2889;14.3;0;0
"2010-09-16";3;2781;12.9;0;0
"2010-09-17";4;2812;12;0;0
"2010-09-18";7;2794;11.1;0;0
"2010-09-19";0;2867;9.7;0;0
"2010-09-20";0;2894;9.1;0;0
"2010-09-21";0;2924;11.3;0;0
"2010-09-22";0;2897;12;0;0
"2010-09-23";0;2815;12.6;0;0
"2010-09-24";0;2800;14.2;0;0
"2010-09-25";8;2810;11.5;0;0
"2010-09-26";14;2830;8.6;0;0
"2010-09-27";0;2820;9.8;0;0
"2010-09-28";2;2818;9.5;0;0
"2010-09-29";5;2806;8.7;0;0
"2010-09-30";0;2775;7.7;0;0
"2010-10-01";0;2669;7.3;0;0
"2010-10-02";1;2647;8.7;0;0
"2010-10-03";0;2658;9.9;0;0
"2010-10-04";0;2656;9.7;0;0
"2010-10-05";12;2654;9.8;0;0
"2010-10-06";4;2721;10.3;0;0
"2010-10-07";0;2851;10.6;0;0
"2010-10-08";0;2706;8.4;0;0
"2010-10-09";0;2763;6.6;0;0
"2010-10-10";0;2762;5.5;0;0
"2010-10-11";0;2759;5.7;0;0
"2010-10-12";0;2807;5.1;0;0
"2010-10-13";0;2757;5.6;0;0
"2010-10-14";0;2651;5.3;0;0
"2010-10-15";0;2739;5.9;0;0
"2010-10-16";0;2667;6.4;0;0
"2010-10-17";10;2614;4.5;0;0
"2010-10-18";0;2667;4.1;0;0
"2010-10-19";0;2789;5.1;0;0
"2010-10-20";12;2804;4.1;0;0
"2010-10-21";6;2777;2.2;0;0
"2010-10-22";0;2699;1;0;0
"2010-10-23";0;2702;6.3;0;0
"2010-10-24";1;2698;4.2;0;0
"2010-10-25";24;2729;2.6;0;0
"2010-10-26";1;2874;2.6;0;0
"2010-10-27";0;2836;1.4;0;0
"2010-10-28";0;2822;3.7;0;0
"2010-10-29";0;2853;5.3;0;0
"2010-10-30";0;2666;2.7;0;0
"2010-10-31";0;2623;12.2;0;0
"2010-11-01";0;2619;15.9;0;0
"2010-11-02";0;2630;9.7;0;0
"2010-11-03";0;2777;8.9;0;0
"2010-11-04";0;2686;12;0;0
"2010-11-05";0;2735;11.2;0;0
"2010-11-06";0;2642;10;0;0
"2010-11-07";0;2599;8.3;0;0
"2010-11-08";2;2726;4.4;0;0
"2010-11-09";0;2713;4.1;0;0
"2010-11-10";0;2739;2.3;0;0
"2010-11-11";1;2740;4.2;0;0
"2010-11-12";17;2778;8;0;0
"2010-11-13";0;2794;7.4;0;0
"2010-11-14";0;2656;6.2;0;0
"2010-11-15";0;2603;5.5;0;0
"2010-11-16";1;2760;6;0;0
"2010-11-17";1;2769;3.4;0;0
"2010-11-18";0;2772;4.5;0;0
"2010-11-19";4;2733;3.2;0;0
"2010-11-20";0;2599;1.9;0;0
"2010-11-21";0;2592;4.4;0;0
"2010-11-22";0;2585;5.3;0;0
"2010-11-23";2;2651;2.9;0;0
"2010-11-24";0;2746;1.9;0;0
"2010-11-25";2;2625;0.1;0;0
"2010-11-26";8;2587;-2.6;0;0
"2010-11-27";1;2587;-3.9;0.16;39.8021803680304
"2010-11-28";6;2585;-4;0.1;24.4742379805676
"2010-11-29";2;2580;-1.1;0.15;37.2160458595506
"2010-11-30";0;2583;-3.9;0.15;37.2160458595506
"2010-12-01";1;2577;-4.6;0;0
"2010-12-02";1;2579;-3.8;0.16;39.8021803680304
"2010-12-03";8;2577;-5.5;0.15;37.2160458595506
"2010-12-04";0;2587;-6.9;0.21;52.9167985331132
"2010-12-05";1;2582;-5;0.21;52.9167985331132
"2010-12-06";0;2578;-4.4;0.2;50.2695986794241
"2010-12-07";2;2578;0.2;0.17;42.4006826169067
"2010-12-08";0;2607;1.9;0.15;37.2160458595506
"2010-12-09";10;2643;0.1;0.2;50.2695986794241
"2010-12-10";3;2639;-1.9;0.22;55.5760014525654
"2010-12-11";14;2626;1.2;0.23;58.2471461480576
"2010-12-12";12;2669;1;0.1;24.4742379805676
"2010-12-13";14;2679;-5.2;0.28;71.7800482317282
"2010-12-14";5;2665;-7;0.34;88.4029332610612
"2010-12-15";8;2648;-6.6;0.35;91.2134818173445
"2010-12-16";2;2637;-8.3;0.46;122.871180025319
"2010-12-17";2;2634;-6.9;0.37;96.8685849229284
"2010-12-18";0;2633;-6.9;0.33;85.6037679849547
"2010-12-19";0;2621;-5.5;0.3;77.2749528160858
"2010-12-20";2;2623;-1.5;0.28;71.7800482317282
"2010-12-21";0;2623;-1.7;0.26;66.3316616930661
"2010-12-22";0;2623;-2;0.25;63.6250305341721
"2010-12-23";0;2637;0.3;0.24;60.9301743492172
"2010-12-24";0;2694;2.8;0.2;50.2695986794241
"2010-12-25";2;2690;-2;0.2;50.2695986794241
"2010-12-26";0;2679;-6.4;0.21;52.9167985331132
"2010-12-27";1;2671;-6;0.22;55.5760014525654
"2010-12-28";0;2666;-5.1;0.23;58.2471461480576
"2010-12-29";0;2662;-10.6;0.2;50.2695986794241
"2010-12-30";0;2657;-9.9;0.2;50.2695986794241
"2010-12-31";0;2654;-4.3;0.2;50.2695986794241
"2011-01-01";0;2639;-1.6;0.19;47.6344665127136
"2011-01-02";3;2625;-0.8;0.2;50.2695986794241
"2011-01-03";4;2626;-2.7;0.28;71.7800482317282
"2011-01-04";0;2624;-8.8;0.26;66.3316616930661
"2011-01-05";0;2622;-10.8;0.25;63.6250305341721
"2011-01-06";0;2615;-4.8;0.24;60.9301743492172
"2011-01-07";0;2612;2.5;0.2;50.2695986794241
"2011-01-08";0;2612;1.5;0.19;47.6344665127136
"2011-01-09";0;2614;-0.4;0.17;42.4006826169067
"2011-01-10";1;2619;-0.4;0.16;39.8021803680304
"2011-01-11";0;2622;-0.4;0.15;37.2160458595506
"2011-01-12";5;2633;1.7;0.15;37.2160458595506
"2011-01-13";28;2903;7;0.1;24.4742379805676
"2011-01-14";6;3179;9.1;0;0
"2011-01-15";2;3034;7.1;0;0
"2011-01-16";0;2957;4.3;0;0
"2011-01-17";0;2917;1.9;0;0
"2011-01-18";0;2899;1;0;0
"2011-01-19";21;2901;1.4;0;0
"2011-01-20";5;2907;-1.3;0;0
"2011-01-21";2;2893;-2.9;0.07;16.9845570134858
"2011-01-22";0;2882;-5.8;0.07;16.9845570134858
"2011-01-23";2;2880;-5.1;0.17;42.4006826169067
"2011-01-24";8;2880;-3.2;0.2;50.2695986794241
"2011-01-25";9;2874;-0.7;0.25;63.6250305341721
"2011-01-26";3;2857;-0.9;0.25;63.6250305341721
"2011-01-27";3;2843;-2.3;0.25;63.6250305341721
"2011-01-28";0;2836;-5;0.26;66.3316616930661
"2011-01-29";0;2836;-8.3;0.25;63.6250305341721
"2011-01-30";0;2834;-8.3;0.23;58.2471461480576
"2011-01-31";0;2827;-4.2;0.2;50.2695986794241
"2011-02-01";0;2828;-6.6;0.2;50.2695986794241
"2011-02-02";0;2832;-6;0.2;50.2695986794241
"2011-02-03";0;2816;-5.1;0.18;45.0114703478765
"2011-02-04";0;2816;2;0.18;45.0114703478765
"2011-02-05";0;2839;6.4;0.08;19.4678255498432
"2011-02-06";0;2876;6.4;0.06;14.5148358809741
"2011-02-07";0;2900;2.3;0;0
"2011-02-08";2;2876;3.2;0;0
"2011-02-09";0;2880;1.7;0;0
"2011-02-10";0;2868;0.5;0;0
"2011-02-11";10;2870;5;0;0
"2011-02-12";19;3002;2;0;0
"2011-02-13";1;2972;-1.3;0.03;7.18954880197049
"2011-02-14";0;2934;-1.8;0.02;4.77696759212307
"2011-02-15";0;2915;-2.2;0.01;2.3799741173137
"2011-02-16";0;2918;-1.8;0;0
"2011-02-17";0;2911;0.4;0;0
"2011-02-18";0;2902;0.1;0;0
"2011-02-19";3;2873;0;0;0
"2011-02-20";0;2866;-2.6;0;0
"2011-02-21";0;2864;-6;0;0
"2011-02-22";0;2840;-7.8;0;0
"2011-02-23";1;2840;-7.2;0.01;2.3799741173137
"2011-02-24";0;2838;-6.9;0.01;2.3799741173137
"2011-02-25";0;2836;-4.8;0;0
"2011-02-26";0;2834;-3.4;0;0
"2011-02-27";0;2833;-0.4;0;0
"2011-02-28";0;2832;0.4;0;0
"2011-03-01";0;2830;-2.2;0;0
"2011-03-02";0;2828;-2.2;0;0
"2011-03-03";0;2824;-1.1;0;0
"2011-03-04";0;2824;-1.7;0;0
"2011-03-05";0;2824;-1.2;0;0
"2011-03-06";0;2819;-0.3;0;0
"2011-03-07";0;2812;-3.6;0;0
"2011-03-08";0;2805;-2.2;0;0
"2011-03-09";0;2804;2.4;0;0
"2011-03-10";3;2801;2.6;0;0
"2011-03-11";0;2800;4.9;0;0
"2011-03-12";0;2799;6.2;0;0
"2011-03-13";0;2798;11.1;0;0
"2011-03-14";0;2802;10.1;0;0
"2011-03-15";0;2800;7.8;0;0
"2011-03-16";0;2800;11;0;0
"2011-03-17";2;2799;8;0;0
"2011-03-18";50;2940;3.9;0;0
"2011-03-19";11;3005;1.2;0;0
"2011-03-20";0;2924;0.5;0;0
"2011-03-21";0;2888;1.5;0;0
"2011-03-22";0;2871;2.9;0;0
"2011-03-23";0;2851;5.4;0;0
"2011-03-24";0;2846;7.3;0;0
"2011-03-25";0;2841;8.4;0;0
"2011-03-26";7;2838;8.4;0;0
"2011-03-27";10;2842;4.4;0;0
"2011-03-28";0;2848;6;0;0
"2011-03-29";0;2835;7.1;0;0
"2011-03-30";0;2833;7.5;0;0
"2011-03-31";1;2830;9.4;0;0
"2011-04-01";6;2836;11.2;0;0
"2011-04-02";0;2830;12;0;0
"2011-04-03";0;2825;12.1;0;0
"2011-04-04";4;2818;9.2;0;0
"2011-04-05";1;2818;8.7;0;0
"2011-04-06";1;2817;9.4;0;0
"2011-04-07";1;2816;16.9;0;0
"2011-04-08";2;2811;14.7;0;0
"2011-04-09";0;2808;13;0;0
"2011-04-10";0;2808;8.7;0;0
"2011-04-11";0;2808;10.1;0;0
"2011-04-12";7;2807;9.5;0;0
"2011-04-13";10;2852;3.3;0;0
"2011-04-14";9;2844;5.1;0;0
"2011-04-15";5;2831;3.6;0;0
"2011-04-16";0;2820;5.9;0;0
"2011-04-17";0;2813;6.3;0;0
"2011-04-18";0;2813;8.2;0;0
"2011-04-19";0;2813;9.8;0;0
"2011-04-20";0;2813;11.5;0;0
"2011-04-21";0;2801;13.9;0;0
"2011-04-22";0;2790;15.3;0;0
"2011-04-23";0;2785;16.5;0;0
"2011-04-24";0;2778;13.5;0;0
"2011-04-25";8;2777;11.5;0;0
"2011-04-26";0;2799;9;0;0
"2011-04-27";2;2784;9.5;0;0
"2011-04-28";0;2765;11.3;0;0
"2011-04-29";0;2766;11.6;0;0
"2011-04-30";2;2760;10.4;0;0
"2011-05-01";4;2752;8.1;0;0
"2011-05-02";0;2746;9.9;0;0
"2011-05-03";4;2740;6.7;0;0
"2011-05-04";0;2735;5.1;0;0
"2011-05-05";0;2730;5.9;0;0
"2011-05-06";0;2720;8.8;0;0
"2011-05-07";0;2715;11.3;0;0
"2011-05-08";0;2710;9;0;0
"2011-05-09";0;2705;10.3;0;0
"2011-05-10";0;2702;14.2;0;0
"2011-05-11";0;2701;14.9;0;0
"2011-05-12";15;2736;15.7;0;0
"2011-05-13";0;2609;13.2;0;0
"2011-05-14";5;2574;11.1;0;0
"2011-05-15";32;2563;7.6;0;0
"2011-05-16";1;2586;9.5;0;0
"2011-05-17";0;2575;12.4;0;0
"2011-05-18";0;2575;14.4;0;0
"2011-05-19";0;2630;16.9;0;0
"2011-05-20";0;2650;16.3;0;0
"2011-05-21";0;2749;15.1;0;0
"2011-05-22";1;2743;16.7;0;0
"2011-05-23";0;2652;16;0;0
"2011-05-24";0;2597;17.5;0;0
"2011-05-25";1;2631;15.8;0;0
"2011-05-26";0;2648;17.3;0;0
"2011-05-27";34;2618;13.2;0;0
"2011-05-28";17;2658;8.1;0;0
"2011-05-29";0;2689;13.1;0;0
"2011-05-30";0;2669;16.7;0;0
"2011-05-31";0;2683;20.1;0;0
"2011-06-01";2;2685;14;0;0
"2011-06-02";6;2684;12.7;0;0
"2011-06-03";8;2687;15.6;0;0
"2011-06-04";0;2686;17.1;0;0
"2011-06-05";0;2682;19.9;0;0
"2011-06-06";0;2677;20.7;0;0
"2011-06-07";0;2678;17.8;0;0
"2011-06-08";17;2690;17.5;0;0
"2011-06-09";4;2697;13.5;0;0
"2011-06-10";0;2697;15.1;0;0
"2011-06-11";0;2689;15.2;0;0
"2011-06-12";4;2689;13.3;0;0
"2011-06-13";0;2676;15;0;0
"2011-06-14";0;2683;15.4;0;0
"2011-06-15";0;2682;17.7;0;0
"2011-06-16";0;2670;19;0;0
"2011-06-17";1;2660;17.8;0;0
"2011-06-18";15;2650;15.8;0;0
"2011-06-19";4;2640;10.8;0;0
"2011-06-20";0;2630;13.9;0;0
"2011-06-21";3;2620;17;0;0
"2011-06-22";8;2600;20.6;0;0
"2011-06-23";26;2593;15.9;0;0
"2011-06-24";6;2559;13.3;0;0
"2011-06-25";1;2548;11.4;0;0
"2011-06-26";2;2537;14.5;0;0
"2011-06-27";0;2535;18.1;0;0
"2011-06-28";0;2601;17.3;0;0
"2011-06-29";0;2677;18.1;0;0
"2011-06-30";0;2568;15.4;0;0
"2011-07-01";6;2553;11.2;0;0
"2011-07-02";9;2660;10.6;0;0
"2011-07-03";7;2508;11;0;0
"2011-07-04";6;2519;14.5;0;0
"2011-07-05";33;2574;14.5;0;0
"2011-07-06";0;2620;17.7;0;0
"2011-07-07";0;2571;19.6;0;0
"2011-07-08";0;2548;18.8;0;0
"2011-07-09";0;2535;21;0;0
"2011-07-10";0;2529;21.8;0;0
"2011-07-11";0;2589;18.7;0;0
"2011-07-12";0;2738;18.9;0;0
"2011-07-13";0;2726;21.7;0;0
"2011-07-14";4;2725;15.7;0;0
"2011-07-15";4;2722;14.1;0;0
"2011-07-16";0;2642;16.9;0;0
"2011-07-17";0;2501;20.2;0;0
"2011-07-18";1;2501;13.9;0;0
"2011-07-19";0;2565;17.6;0;0
"2011-07-20";9;2629;13.9;0;0
"2011-07-21";27;2570;14.2;0;0
"2011-07-22";9;2546;14.2;0;0
"2011-07-23";5;2587;13.1;0;0
"2011-07-24";24;2625;10.5;0;0
"2011-07-25";0;2678;11.9;0;0
"2011-07-26";0;2634;13.4;0;0
"2011-07-27";0;2608;15.3;0;0
"2011-07-28";19;2666;14.5;0;0
"2011-07-29";1;2673;15.7;0;0
"2011-07-30";4;2668;14.8;0;0
"2011-07-31";3;2617;14.1;0;0
"2011-08-01";0;2581;14.1;0;0
"2011-08-02";0;2675;16.6;0;0
"2011-08-03";3;2739;18.4;0;0
"2011-08-04";14;2585;16.6;0;0
"2011-08-05";0;2575;19;0;0
"2011-08-06";0;2573;19.8;0;0
"2011-08-07";7;2689;17.3;0;0
"2011-08-08";13;2595;14.1;0;0
"2011-08-09";0;2607;13.3;0;0
"2011-08-10";0;2598;12.1;0;0
"2011-08-11";0;2625;13.7;0;0
"2011-08-12";0;2831;17.7;0;0
"2011-08-13";3;2733;16.7;0;0
"2011-08-14";0;2574;19.4;0;0
"2011-08-15";12;2579;16.9;0;0
"2011-08-16";3;2588;17.5;0;0
"2011-08-17";0;2720;18.7;0;0
"2011-08-18";0;2727;20.3;0;0
"2011-08-19";9;2661;20.3;0;0
"2011-08-20";0;2678;19.9;0;0
"2011-08-21";0;2691;21;0;0
"2011-08-22";0;2665;22.9;0;0
"2011-08-23";0;2765;23.2;0;0
"2011-08-24";0;2798;22.8;0;0
"2011-08-25";0;2794;23.1;0;0
"2011-08-26";0;2792;24.4;0;0
"2011-08-27";12;2668;15.4;0;0
"2011-08-28";0;2671;12.1;0;0
"2011-08-29";0;2584;14.6;0;0
"2011-08-30";0;2661;14.4;0;0
"2011-08-31";0;2715;14.5;0;0
"2011-09-01";1;2755;15.7;0;0
"2011-09-02";0;2614;17.6;0;0
"2011-09-03";0;2624;18.8;0;0
"2011-09-04";0;2689;20.6;0;0
"2011-09-05";9;2648;17.5;0;0
"2011-09-06";0;2663;14;0;0
"2011-09-07";0;2640;15.7;0;0
"2011-09-08";3;2638;12.8;0;0
"2011-09-09";12;2649;14;0;0
"2011-09-10";0;2642;17.7;0;0
"2011-09-11";0;2640;20.1;0;0
"2011-09-12";0;2638;18.8;0;0
"2011-09-13";0;2639;17;0;0
"2011-09-14";2;2638;13.8;0;0
"2011-09-15";0;2654;12.5;0;0
"2011-09-16";0;2629;13.5;0;0
"2011-09-17";0;2603;14.5;0;0
"2011-09-18";7;2683;15.1;0;0
"2011-09-19";41;2662;6.6;0;0
"2011-09-20";11;2755;8.3;0;0
"2011-09-21";0;2747;11.4;0;0
"2011-09-22";0;2684;12.7;0;0
"2011-09-23";0;2760;12.7;0;0
"2011-09-24";0;2768;12;0;0
"2011-09-25";0;2743;12.7;0;0
"2011-09-26";0;2781;13.3;0;0
"2011-09-27";0;2721;14.3;0;0
"2011-09-28";0;2775;13.6;0;0
"2011-09-29";0;2720;12.9;0;0
"2011-09-30";0;2773;12.7;0;0
"2011-10-01";0;2588;12.9;0;0
"2011-10-02";0;2617;12.8;0;0
"2011-10-03";0;2719;11.6;0;0
"2011-10-04";0;2730;13.5;0;0
"2011-10-05";0;2693;13.8;0;0
"2011-10-06";0.1;2761;13.7;0;0
"2011-10-07";37.9;2808;8.6;0;0
"2011-10-08";23;2880;6.9;0;0
"2011-10-09";7.1;2870;6.2;0;0
"2011-10-10";30;2756;7.1;0;0
"2011-10-11";2;2918;14.5;0;0
"2011-10-12";0;2814;13.4;0;0
"2011-10-13";0;3047;9.1;0;0
"2011-10-14";0;2928;5.8;0;0
"2011-10-15";0;2811;3.1;0;0
"2011-10-16";0;2776;3.5;0;0
"2011-10-17";0;2706;3.8;0;0
"2011-10-18";0;2735;7.3;0;0
"2011-10-19";2;2656;8.7;0;0
"2011-10-20";8;2722;3.2;0;0
"2011-10-21";0;2752;2.2;0;0
"2011-10-22";0;2754;0.6;0;0
"2011-10-23";0;2748;2.2;0;0
"2011-10-24";0;2764;5;0;0
"2011-10-25";0;2734;8.2;0;0
"2011-10-26";2;2746;11.6;0;0
"2011-10-27";0;2729;7.9;0;0
"2011-10-28";0;2709;5.8;0;0
"2011-10-29";0;2747;5.6;0;0
"2011-10-30";0;2842;6.5;0;0
"2011-10-31";0;2755;6.5;0;0
"2011-11-01";0;2790;4.9;0;0
"2011-11-02";0;2720;3.8;0;0
"2011-11-03";0;2789;3.6;0;0
"2011-11-04";0;2723;5.3;0;0
"2011-11-05";0;2771;5.3;0;0
"2011-11-06";0;2710;9.1;0;0
"2011-11-07";0;2765;7.4;0;0
"2011-11-08";0;2713;7.6;0;0
"2011-11-09";0;2691;4.7;0;0
"2011-11-10";0;2696;4.2;0;0
"2011-11-11";0;2665;1.6;0;0
"2011-11-12";0;2758;-0.8;0;0
"2011-11-13";0;2718;0.1;0;0
"2011-11-14";0;2713;-0.8;0;0
"2011-11-15";0;2716;-1.7;0;0
"2011-11-16";0;2767;-1.8;0;0
"2011-11-17";0;2696;-2.1;0;0
"2011-11-18";0;2761;1.2;0;0
"2011-11-19";0;2679;0.3;0;0
"2011-11-20";0;2724;-0.4;0;0
"2011-11-21";0;2759;-1;0;0
"2011-11-22";0;2755;-2.1;0;0
"2011-11-23";0;2677;-2.3;0;0
"2011-11-24";0;2677;-3.3;0;0
"2011-11-25";0;2724;-4;0;0
"2011-11-26";1;2741;-1;0;0
"2011-11-27";0;2677;1.9;0;0
"2011-11-28";1;2676;3.5;0;0
"2011-11-29";0;2675;-1.6;0;0
"2011-11-30";0;2671;0.4;0;0
"2011-12-01";0;2671;1;0;0
"2011-12-02";0;2670;-1.1;0;0
"2011-12-03";2;2667;1.4;0;0
"2011-12-04";1;2667;5.8;0;0
"2011-12-05";5;2666;4.6;0;0
"2011-12-06";9;2663;2.8;0;0
"2011-12-07";36;2721;0.8;0;0
"2011-12-08";2;2847;1.7;0;0
"2011-12-09";0;2798;2.5;0;0
"2011-12-10";3;2693;1.6;0;0
"2011-12-11";0;2702;0.9;0;0
"2011-12-12";7;2692;0.3;0;0
"2011-12-13";0;2712;2.4;0;0
"2011-12-14";2;2735;3.1;0;0
"2011-12-15";0;2782;3.2;0;0
"2011-12-16";4;2748;5.5;0;0
"2011-12-17";2;2710;1.6;0;0
"2011-12-18";0;2680;0.4;0;0
"2011-12-19";1;2670;-2;0;0
"2011-12-20";1;2650;-3.7;0;0
"2011-12-21";13;2639;-0.2;0;0
"2011-12-22";8;2626;0.1;0;0
"2011-12-23";15;2709;0.4;0;0
"2011-12-24";1;2788;2.8;0;0
"2011-12-25";0;2786;2.2;0;0
"2011-12-26";2;2746;1.5;0;0
"2011-12-27";0;2753;-0.4;0;0
"2011-12-28";0;2768;-0.8;0;0
"2011-12-29";4;2753;-0.4;0;0
"2011-12-30";7;2745;0.5;0;0
"2011-12-31";8;2735;0.5;0;0
"2012-01-01";5;2781;1.7;0;0
"2012-01-02";4;2906;3.9;0;0
"2012-01-03";5;2858;3.7;0;0
"2012-01-04";8;2843;3.1;0;0
"2012-01-05";16;2889;2.3;0;0
"2012-01-06";2;2951;1.5;0;0
"2012-01-07";6;2845;2.2;0;0
"2012-01-08";14;2859;1.4;0;0
"2012-01-09";9;2902;1.9;0;0
"2012-01-10";6;2931;3.6;0;0
"2012-01-11";0;2929;4.7;0;0
"2012-01-12";3;2908;1.9;0;0
"2012-01-13";9;2891;1.7;0;0
"2012-01-14";2;2886;0;0.01;2.3799741173137
"2012-01-15";0;2867;-1.8;0.01;2.3799741173137
"2012-01-16";0;2852;-4;0;0
"2012-01-17";4;2839;-1.9;0.04;9.61701491815229
"2012-01-18";0;2826;-2.8;0.07;16.9845570134858
"2012-01-19";29;2913;3.5;0.04;9.61701491815229
"2012-01-20";28;3243;1.7;0;0
"2012-01-21";25;3108;1.5;0.02;4.77696759212307
"2012-01-22";18;3364;4.2;0;0
"2012-01-23";15;3183;2.6;0;0
"2012-01-24";8;3172;-0.1;0.01;2.3799741173137
"2012-01-25";10;3109;-1.3;0.06;14.5148358809741
"2012-01-26";0;3083;-5.5;0.09;21.9644432991828
"2012-01-27";0;3054;-7.1;0.08;19.4678255498432
"2012-01-28";1;3031;-3.9;0.07;16.9845570134858
"2012-01-29";0;3025;-4.5;0.07;16.9845570134858
"2012-01-30";0;3075;-5.9;0.07;16.9845570134858
"2012-01-31";0;3055;-6.9;0.06;14.5148358809741
"2012-02-01";0;3041;-9.1;0.06;14.5148358809741
"2012-02-02";0;3025;-13.1;0.05;12.0588948726007
"2012-02-03";0;3011;-15.2;0.05;12.0588948726007
"2012-02-04";0;3002;-14.4;0.05;12.0588948726007
"2012-02-05";0;2995;-12.2;0.06;14.5148358809741
"2012-02-06";2;2984;-12.9;0.04;9.61701491815229
"2012-02-07";3;2975;-12.3;0.11;26.9970574470697
"2012-02-08";0;2966;-12;0.12;29.5327656301103
"2012-02-09";3;2962;-10.7;0.12;29.5327656301103
"2012-02-10";1;2952;-11.7;0.2;50.2695986794241
"2012-02-11";0;2946;-13.1;0.18;45.0114703478765
"2012-02-12";1;2939;-14.9;0.16;39.8021803680304
"2012-02-13";0;2934;-12.1;0.14;34.6423672737242
"2012-02-14";2;2930;-5.8;0.18;45.0114703478765
"2012-02-15";9;2929;-0.1;0.2;50.2695986794241
"2012-02-16";21;2920;-1;0.24;60.9301743492172
"2012-02-17";13;2922;1.4;0.23;58.2471461480576
"2012-02-18";2;2939;1.5;0.19;47.6344665127136
"2012-02-19";6;2940;1.5;0.11;26.9970574470697
"2012-02-20";0;2937;-0.8;0.09;21.9644432991828
"2012-02-21";0;2916;-4.2;0.08;19.4678255498432
"2012-02-22";0;2914;-1;0.08;19.4678255498432
"2012-02-23";5;2914;1.8;0.07;16.9845570134858
"2012-02-24";9;3111;4.9;0.03;7.18954880197049
"2012-02-25";1;3166;7;0;0
"2012-02-26";13;3096;1.8;0.02;4.77696759212307
"2012-02-27";2;2981;0.2;0;0
"2012-02-28";23;2973;2.9;0;0
"2012-02-29";27;3326;5.8;0;0
"2012-03-01";0;3219;6.6;0;0
"2012-03-02";0;3130;5.1;0;0
"2012-03-03";0;3090;3.6;0;0
"2012-03-04";0;3055;1.2;0;0
"2012-03-05";3;3033;-0.6;0;0
"2012-03-06";0;3002;0.9;0;0
"2012-03-07";0;2994;-1.1;0;0
"2012-03-08";11;2991;1.1;0;0
"2012-03-09";0;2984;1.5;0;0
"2012-03-10";0;2981;1.2;0;0
"2012-03-11";11;2976;3.6;0;0
"2012-03-12";9;3047;5.2;0;0
"2012-03-13";2;3045;6;0;0
"2012-03-14";0;3022;6.3;0;0
"2012-03-15";0;3007;5.6;0;0
"2012-03-16";0;2999;7.4;0;0
"2012-03-17";0;2995;9.3;0;0
"2012-03-18";0;2986;9.9;0;0
"2012-03-19";1;2978;6.6;0;0
"2012-03-20";0;2950;6.4;0;0
"2012-03-21";0;2930;6.3;0;0
"2012-03-22";0;2916;7.7;0;0
"2012-03-23";0;2893;7.9;0;0
"2012-03-24";0;2889;8;0;0
"2012-03-25";0;2884;9.7;0;0
"2012-03-26";0;2877;6.9;0;0
"2012-03-27";0;2879;8.2;0;0
"2012-03-28";0;2876;11.7;0;0
"2012-03-29";2;2885;11.7;0;0
"2012-03-30";8;2885;6.9;0;0
"2012-03-31";10;2877;7.4;0;0
"2012-04-01";4;2885;0.7;0.04;9.61701491815229
"2012-04-02";0;2887;4;0.05;12.0588948726007
"2012-04-03";0;2884;7.9;0;0
"2012-04-04";0;2868;10.5;0;0
"2012-04-05";0;2866;9;0;0
"2012-04-06";1;2862;6.8;0;0
"2012-04-07";6;2857;4.4;0;0
"2012-04-08";8;2853;-0.6;0.03;7.18954880197049
"2012-04-09";0;2862;1.6;0.06;14.5148358809741
"2012-04-10";0;2833;8.3;0;0
"2012-04-11";3;2830;10.3;0;0
"2012-04-12";11;2857;5;0;0
"2012-04-13";1;2868;6;0;0
"2012-04-14";5;2864;6.1;0;0
"2012-04-15";9;2873;5.9;0;0
"2012-04-16";30;2966;3.6;0;0
"2012-04-17";1;3045;2.5;0;0
"2012-04-18";0;2978;4.8;0;0
"2012-04-19";0;2948;6.9;0;0
"2012-04-20";3;2925;6.1;0;0
"2012-04-21";1;2908;8.6;0;0
"2012-04-22";1;2904;7.2;0;0
"2012-04-23";0;2896;7.2;0;0
"2012-04-24";3;2895;7.9;0;0
"2012-04-25";0;2891;10.2;0;0
"2012-04-26";0;2884;14.4;0;0
"2012-04-27";0;2852;16.6;0;0
"2012-04-28";0;2845;19.9;0;0
"2012-04-29";0;2852;21.3;0;0
"2012-04-30";0;2850;18.2;0;0
"2012-05-01";0;2850;18.7;0;0
"2012-05-02";0;2850;19.4;0;0
"2012-05-03";0;2850;15.5;0;0
"2012-05-04";0;2850;13.7;0;0
"2012-05-05";6;2850;12.4;0;0
"2012-05-06";6;2850;10.7;0;0
"2012-05-07";0;2850;11;0;0
"2012-05-08";0;2850;12.5;0;0
"2012-05-09";0;2850;15.2;0;0
"2012-05-10";0;2850;18.4;0;0
"2012-05-11";0;2876;19.5;0;0
"2012-05-12";16;2825;13;0;0
"2012-05-13";0;2712;7.5;0;0
"2012-05-14";0;2773;5.8;0;0
"2012-05-15";4;2780;10;0;0
"2012-05-16";15;2794;4.6;0;0
"2012-05-17";1;2882;6.5;0;0
"2012-05-18";0;2894;8.4;0;0
"2012-05-19";0;2890;13.6;0;0
"2012-05-20";0;2890;17.8;0;0
"2012-05-21";0;2887;17.9;0;0
"2012-05-22";7;2884;14.3;0;0
"2012-05-23";4;2888;16.8;0;0
"2012-05-24";2;2891;16.3;0;0
"2012-05-25";0;2882;13.4;0;0
